Path,Genre,OneHotGenre,Features
data/lmd_matched/lmd_matched/S/F/Q/TRSFQGX128F42B0AA6/1021e1a54ecb82c4dedc9167114a2b1a.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.12359204691741553, -0.1, -0.05, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/F/Q/TRSFQGX128F42B0AA6/a800ebc4463377c6cbba82264f738ce5.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.12687784923781834, -0.1, -0.17, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/F/Q/TRSFQGX128F42B0AA6/6f85838f8e907975732ddac49223afaa.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.15471395140333688, -0.1, -0.41, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/F/Q/TRSFQGX128F42B0AA6/2abe88cdd5a6e293401012c256187214.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.15457294593297197, -0.1, -0.17, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/F/Q/TRSFQGX128F42B0AA6/797a43704144918f4b4a0922be48f312.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.18375117070091904, -0.1, -0.41, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/F/Q/TRSFQGX128F42B0AA6/b9a3fbc393cf0935e0edf9f7e19adac3.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.12332224834693516, -0.1, -0.41, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/F/Q/TRSFQGX128F42B0AA6/2e01aae4778ad04030369e052b7976e3.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.12116613134875318, -0.1, -0.41, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/F/Q/TRSFQGX128F42B0AA6/6350a6d49be88fc4442077a747fb6b11.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.12371830784249899, -0.1, -0.35, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/F/Q/TRSFQGX128F42B0AA6/3e84e49d92a44ebc552c6f798109496a.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.12116613134875318, -0.1, -0.17, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/F/Q/TRSFQGX128F42B0AA6/8319d6f2348ad20044f093d923e3be0d.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.18886802837593536, -0.1, -0.17, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/F/Q/TRSFQGX128F42B0AA6/5cbd8a8edb8490c08dbbe10f284c6739.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.121166131348753, -0.1, -0.41, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/F/Q/TRSFQGX128F42B0AA6/6baed00fea612899249b928b8127e081.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.14819215326054613, -0.1, -0.41, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/F/Q/TRSFQGX128F42B0AA6/a67773747c0a53cac9024983fb9164cc.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.12371830784249899, -0.1, -0.35, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/F/Q/TRSFQGX128F42B0AA6/62cdd472fed0bdad429f515c9dd10686.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.1616205274114778, -0.1, -0.41, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/F/Q/TRSFQGX128F42B0AA6/fbbd18798affe144ce0992b4d04a4e6e.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.12116613134875318, 0.7, -0.41, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/F/Q/TRSFQGX128F42B0AA6/ebb1f66388fc37b8fd328ad85d5a52b4.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.12386270906523256, 0.0, -0.41, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/F/Q/TRSFQGX128F42B0AA6/2dac71c960adc46793658117efb9c39e.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.20594514455152013, -0.1, -0.41, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/F/Q/TRSFQGX128F42B0AA6/a3e9d5c4f69227a821bbe57077efbed4.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.15517339655319898, -0.1, -0.17, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/F/Q/TRSFQGX128F42B0AA6/b29f6fe80867d1cc30b693b80fdec841.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.1534221554807891, -0.1, -0.35, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/F/Q/TRSFQGX128F42B0AA6/c35f4c572486acd204d9cbda1531ed12.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.13013864164494804, 0.0, 0.31, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/F/Q/TRSFQGX128F42B0AA6/ee875e26202d5991a5ae674db25fdb1c.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.1829562497712133, -0.1, 0.31, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/F/Q/TRSFQGX128F42B0AA6/b917a794a59b147b1602522a1162da2c.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.12387279101052817, 0.0, -0.41, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/F/Q/TRSFQGX128F42B0AA6/f1a6024647eed39009ef5a92814b0735.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.14, -0.1, 0.31, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/F/Q/TRSFQGX128F42B0AA6/d94d00dcadbb1eaedcf1210e88fb76fb.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.12392788257750102, -0.1, -0.41, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/F/Q/TRSFQGX128F42B0AA6/9506933570013397c2412ac9989ac6a9.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.12116613134875318, -0.1, -0.41, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/F/Q/TRSFQGX128F42B0AA6/62e3f3dd0daa0a7d18196c072393a752.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.1298415532699666, -0.1, -0.41, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/F/Q/TRSFQGX128F42B0AA6/b942476728817dfaf53ed61745214027.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.12394572446750458, 0.0, 0.31, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/F/Q/TRSFQGX128F42B0AA6/b11a19f784b61006f5fff30b039c7114.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.12116613134875318, -0.1, -0.41, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/F/Q/TRSFQGX128F42B0AA6/b35b3b9aecc51f8e440af0da33b77dee.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.12357782619220141, -0.1, -0.05, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/F/Q/TRSFQGX128F42B0AA6/48ddaa58399d5635087949fc4eebbcd0.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.12370262333958265, -0.1, -0.05, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/F/Q/TRSFQGX128F42B0AA6/f6328cf8e50ef31155a1d1881eca0c70.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.12116613134875318, -0.1, -0.41, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/F/Q/TRSFQGX128F42B0AA6/a365d48a2c3c6ff97e7b41add1f87a8a.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.1237620015974781, -0.1, -0.35, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/F/Q/TRSFQGX128F42B0AA6/5f946494c1b61c960ff22fa7f22d7b3f.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.12394572446750458, 0.0, 0.31, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/F/Q/TRSFQGX128F42B0AA6/33c644a46aa798f1c4c138476a2dea59.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.12371830784249899, -0.1, -0.35, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/F/Q/TRSFQGX128F42B0AA6/0ae3599b30ef96c337c1e5e46def1232.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.17565393479021074, -0.1, -0.35, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/B/K/TRSBKWR128C719689C/a63772f578e05f00e6f373e7261c6048.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.2975598658600298, -0.1, 0.55, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/B/C/TRSBCFI128F931A4A2/0996f276ab0fddff641f977fea359066.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.38340280384176123, -0.1, 0.55, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/B/C/TRSBCFI128F931A4A2/dc562d24dd6930ba737e412c88e8e07e.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.39267738267078434, -0.1, -0.35, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/B/N/TRSBNQD128E0781211/34f7ce24833b1e283b30c7064832526c.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.2533339736672119, -0.1, -0.17, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/B/N/TRSBNQD128E0781211/91fa8dcf07596c8894d17aab46db5a2f.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.2533339736672119, -0.1, -0.17, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/B/N/TRSBNQD128E0781211/c6f6cc5c20df29f961ff01fb31be7d5b.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.2533339736672119, -0.1, -0.17, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/B/N/TRSBNQD128E0781211/6a8a6f58a43d59b7c899e9b0b5ac4bdb.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.2533339736672119, -0.1, -0.17, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/B/W/TRSBWCV128F1480E55/f4051de4121d43b9c0c8c6ed76032186.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.2710954493303062, -0.1, 0.55, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/B/J/TRSBJWT128F933AAAB/2361e8c252af3ebd1cbb44e058e19a31.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.0998955514669087, -0.1, -0.35, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/B/J/TRSBJWT128F933AAAB/f7834989cfcacfeab2c9971e8ab3424f.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.0998955514669087, -0.1, -0.35, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/B/B/TRSBBOA128F145B794/e4fab92523ad32b30c3fa9f7551e0e3b.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.2157141274508041, -0.1, -0.17, 18.25, 0.125]"
data/lmd_matched/lmd_matched/S/B/B/TRSBBOA128F145B794/6bf4212f9c9f0d24469da2e28ded92f3.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.2157141274508041, -0.1, -0.17, 18.25, 0.125]"
data/lmd_matched/lmd_matched/S/B/B/TRSBBOA128F145B794/ddd35d27f816cda23693bcd718035724.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.2157141274508041, -0.1, -0.17, 18.25, 0.125]"
data/lmd_matched/lmd_matched/S/B/B/TRSBBOA128F145B794/705ef9450080f69895d5a3e20d589ced.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.2157141274508041, -0.1, -0.17, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/B/B/TRSBBOA128F145B794/d30e631fccf84df321b3166d912d8a36.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.2157141274508041, -0.1, -0.17, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/B/L/TRSBLCL128F1462D32/72a9e1001c311aab7dcbb84fdbf12074.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.16591626125211878, 0.4, -0.35, 0.0, 0.125]"
data/lmd_matched/lmd_matched/S/B/L/TRSBLCL128F1462D32/edbafed068c0f0c7f7fa94c7b9bd3613.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.16591626125211878, 0.4, -0.35, 0.0, 0.125]"
data/lmd_matched/lmd_matched/S/B/L/TRSBLCL128F1462D32/f393fefac8eb3e1e90246ff0d3443dd4.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.16591626125211878, 0.4, -0.35, 0.0, 0.125]"
data/lmd_matched/lmd_matched/S/B/L/TRSBLCL128F1462D32/989b6e496449936b23d1e99c95b0d662.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.16591626125211878, 0.4, -0.35, 0.0, 0.125]"
data/lmd_matched/lmd_matched/S/B/Q/TRSBQJU128F93216E8/666d50ab1c5249874d27b00165eae5d3.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.4569195155743434, 0.1, 0.31, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/B/Q/TRSBQJU128F93216E8/54a0aa1b727fd49efd7912dd93409efc.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.4619750071341402, 0.1, 0.55, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/L/G/TRSLGMR128F4292606/0ffd9989124464aa96bc4a44248f0a6c.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.1675125034238144, 0.2, 0.31, -0.125, 0.125]"
data/lmd_matched/lmd_matched/S/L/Z/TRSLZWJ128F148E74A/be9fce991c7261483a97e924688a0360.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.05115663118931461, 1.3, -0.35, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/L/Z/TRSLZWJ128F148E74A/eea4c2cb0a275dbed359ce24356f9247.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.05115663118931461, 1.3, -0.35, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/L/K/TRSLKFT128F422B594/e8990c5f0df4d3f6be6be8b5b86c0a33.mid,Electronic,[0 0 0 0 0 0 1 0 0 0 0 0 0],"[0.2881822422640324, -0.1, 0.31, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/L/K/TRSLKFT128F422B594/98480028caf7421f27c260749fa6e928.mid,Electronic,[0 0 0 0 0 0 1 0 0 0 0 0 0],"[0.2881822422640324, -0.1, 0.31, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/L/H/TRSLHDZ128F42922BE/a4edfddac357e5b97c0d68cd548b3e36.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.27618912082667096, -0.1, -0.17, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/L/H/TRSLHDZ128F42922BE/87bf35c9fe934ea51117ddde8cd45cf8.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.2810729636273612, -0.1, 0.55, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/L/H/TRSLHDZ128F42922BE/6bc697311d4f9047a7c261070495ecc9.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.27618912082667096, -0.1, -0.17, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/L/E/TRSLEMV128F92EA5C4/d91ad58378edd7f36a95bad7bdeec983.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.02670236309635347, -0.1, 0.31, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/L/E/TRSLEMV128F92EA5C4/9a65aead385be49f428a479d5cf77100.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.02599398892190891, -0.1, -0.35, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/L/E/TRSLEMV128F92EA5C4/a427d5aee7aefc81259cf8f52c14f9c6.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.026682523165682995, -0.1, 0.31, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/L/E/TRSLEMV128F92EA5C4/fd469251b246c9af91c586e03e2aee66.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.031732179012776765, -0.1, -0.35, -0.125, 0.125]"
data/lmd_matched/lmd_matched/S/L/W/TRSLWQV12903CF28C9/79a9e5c8e74fd9227b925c6b4ed7b8cc.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.26391130225869924, -0.1, -0.35, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/L/W/TRSLWQV12903CF28C9/605519668e8a80e87ca9f00a862eba2c.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.2652689218763813, -0.1, -0.41, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/L/W/TRSLWQV12903CF28C9/81f082010b88e24f293d4c8cd59ac271.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.2652689218763813, -0.1, -0.41, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/L/W/TRSLWQV12903CF28C9/194fa19259f6fa309cdac451a176c918.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.09236069757549975, -0.1, -0.41, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/L/W/TRSLWQV12903CF28C9/e92817802a8ef297099ac4f0d36c4b07.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.2652689218763813, -0.1, -0.41, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/L/W/TRSLWQV12903CF28C9/baf4e9e7c17e69a12a75e30af9c1df66.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.25883969195324547, -0.1, 0.31, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/L/W/TRSLWQV12903CF28C9/cebc0b24e6a9cdfc94962b2b1008cb85.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.2706594532941955, -0.1, -0.41, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/L/W/TRSLWQV12903CF28C9/82d505ad7e05bac0614e61fa4dce7510.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.2652689218763813, -0.1, -0.41, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/L/W/TRSLWQV12903CF28C9/3367cb2f9767765ee5a933edfa1820d5.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.25401650204800397, -0.1, 0.31, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/L/W/TRSLWQV12903CF28C9/65d041fd3a85a6135db73213e9b7b543.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.2379216749641186, -0.1, 0.55, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/L/W/TRSLWQV12903CF28C9/37a637a0a6d19e88023c16e726a162d7.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.2652689218763813, -0.1, -0.41, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/L/W/TRSLWQV12903CF28C9/f62447ee8d129edfa4e1b6c27abaddb7.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.2652689218763813, -0.1, -0.41, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/L/W/TRSLWQV12903CF28C9/6038ddc3c6f3bdd331b5ed81be663c4c.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.2708468776732253, -0.1, 0.31, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/L/W/TRSLWQV12903CF28C9/33e25961450580b58d93c55e15315981.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.30330574495868157, -0.1, 0.31, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/L/W/TRSLWQV12903CF28C9/5f53128f76fdf3936f30d05b1de090f1.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.2652623931693717, -0.1, 0.55, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/L/L/TRSLLTT128F426BF51/a22ce1ee1bb754f20526c60f4cbbdaba.mid,Jazz,[0 0 0 0 1 0 0 0 0 0 0 0 0],"[0.35874313220306325, -0.1, 0.55, 0.25, 0.125]"
data/lmd_matched/lmd_matched/S/L/L/TRSLLTT128F426BF51/08cc4ee38e6c6e86ec5012f576694af8.mid,Jazz,[0 0 0 0 1 0 0 0 0 0 0 0 0],"[0.13646408839779003, -0.1, -0.05, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/L/L/TRSLLTT128F426BF51/be550b0fa3b4b99ffa41a9ad434a96f3.mid,Jazz,[0 0 0 0 1 0 0 0 0 0 0 0 0],"[0.35874313220306325, -0.1, -0.35, 0.25, 0.125]"
data/lmd_matched/lmd_matched/S/L/L/TRSLLTT128F426BF51/74bb2ca406cb3da26baf534ef8dbd4e3.mid,Jazz,[0 0 0 0 1 0 0 0 0 0 0 0 0],"[0.2913720660498848, -0.1, 0.31, 0.25, 0.125]"
data/lmd_matched/lmd_matched/S/L/L/TRSLLTT128F426BF51/15d90416efdcac7742f7d1a475da9b3b.mid,Jazz,[0 0 0 0 1 0 0 0 0 0 0 0 0],"[0.09130464347841069, -0.1, -0.35, 0.25, 0.125]"
data/lmd_matched/lmd_matched/S/L/L/TRSLLTT128F426BF51/ffccf02131d6d68dbad9486c8aa7f3fa.mid,Jazz,[0 0 0 0 1 0 0 0 0 0 0 0 0],"[0.1146033384973984, -0.1, 0.55, 0.25, 0.125]"
data/lmd_matched/lmd_matched/S/L/L/TRSLLTT128F426BF51/336eb0756df723679b1707f22c08056c.mid,Jazz,[0 0 0 0 1 0 0 0 0 0 0 0 0],"[0.294729578729139, -0.1, -0.17, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/L/L/TRSLLTT128F426BF51/1a03f8a25acd4bdea577cfa54642a4c1.mid,Jazz,[0 0 0 0 1 0 0 0 0 0 0 0 0],"[0.14610562715755152, -0.1, -0.05, 0.25, 0.125]"
data/lmd_matched/lmd_matched/S/L/L/TRSLLTT128F426BF51/31e4874d087d9d9adfbc645c4965e241.mid,Jazz,[0 0 0 0 1 0 0 0 0 0 0 0 0],"[0.2573497825485878, -0.2, -0.17, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/L/L/TRSLLTT128F426BF51/14bdef979c3d2e9816dff833d9a4be29.mid,Jazz,[0 0 0 0 1 0 0 0 0 0 0 0 0],"[0.1146033384973984, -0.1, 0.55, 0.25, 0.125]"
data/lmd_matched/lmd_matched/S/L/T/TRSLTHN12903C9B160/e1e280f8197f684317e9c02dfa559e2a.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.2866675582232196, -0.1, 0.55, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/T/G/TRSTGJK128F148EF2F/9b8f6e8e8ec4f2b6bb8b41b11fd299d6.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.15557307432499168, -0.1, -0.17, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/T/G/TRSTGJK128F148EF2F/dce44d0fa948dd593858fb9a96629cc5.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.16019878344259997, -0.1, -0.05, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/T/G/TRSTGJK128F148EF2F/ca6d5222ef07a81597e4ac50e4ab9db1.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.06098395838321797, -0.1, -0.35, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/T/G/TRSTGJK128F148EF2F/df668054143a667de8b87af441143b5a.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.15557307432499168, -0.1, -0.17, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/T/G/TRSTGJK128F148EF2F/5a93820b14b02b7623d040036851350e.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.046666903555658716, -0.1, -0.17, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/T/G/TRSTGJK128F148EF2F/b0e9dc168aa0776c53b296152400014b.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.1556865586406451, -0.1, -0.17, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/T/Z/TRSTZNY128F93134B3/5e403e821f3aecab880a9397eab442d5.mid,Electronic,[0 0 0 0 0 0 1 0 0 0 0 0 0],"[0.20582127474906656, -0.1, 0.31, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/T/Z/TRSTZNY128F93134B3/13ec87e25d1837b9e0646c1b9af25bd8.mid,Electronic,[0 0 0 0 0 0 1 0 0 0 0 0 0],"[0.3666675333341997, -0.1, -0.17, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/T/Z/TRSTZNY128F93134B3/650ac2ca8e6415e58ad849dc166044e9.mid,Electronic,[0 0 0 0 0 0 1 0 0 0 0 0 0],"[0.20582127474906656, -0.1, -0.17, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/T/Z/TRSTZNY128F93134B3/fc0ee8788014595718c4216e31f7d23e.mid,Electronic,[0 0 0 0 0 0 1 0 0 0 0 0 0],"[0.20582127474906656, -0.1, -0.17, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/T/Z/TRSTZNY128F93134B3/5e130544146129a92ef58a6aa8f321fb.mid,Electronic,[0 0 0 0 0 0 1 0 0 0 0 0 0],"[0.20597575522066316, -0.2, -0.17, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/T/Z/TRSTZNY128F93134B3/6e6e0d0e0ccdf7116f3fb27a3efa97f3.mid,Electronic,[0 0 0 0 0 0 1 0 0 0 0 0 0],"[0.20582127474906656, -0.1, -0.17, 0.125, 0.125]"
data/lmd_matched/lmd_matched/S/T/I/TRSTIMS128F92FEB91/b92873d7fe400e899d80b35d8b6049b4.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.04704987499012863, -0.1, -0.41, 0.125, 0.125]"
